high_formula,high_mpid,low_formula,low_mpid,avg_voltage,battery_id
LiFeO3,mp-763700,Li3(FeO3)2,mp-762414,4.317738000000011,mp-762414_Li
LiFeO3,mp-771612,Li3(FeO3)2,mp-782697,3.907885615000003,mp-764638_Li
V(SiO3)2,mp-25633,LiV(SiO3)2,mp-19043,3.300018624999997,mp-19043_Li
V(SiO3)2,mp-767887,LiV(SiO3)2,mp-766728,3.3931403750000064,mp-766728_Li
V2Si4O11,mp-868606,Li2V2Si4O11,mp-761443,2.3955877649999926,mp-761443_Li
Li3Fe3O8,mp-1177704,Li5Fe3O8,mp-1177185,3.812288104999998,mp-1177185_Li
Li3Fe3O8,mp-763690,Li4Fe3O8,mp-775127,3.5127549800000013,mp-763690_Li
Li3Fe5O12,mp-763871,Li5Fe5O12,mp-762423,4.218635144999999,mp-762423_Li
V3Si3O10,mp-1101243,Li2V3Si3O10,mp-767778,2.32537246500002,mp-1101243_Li
Li3Fe5O12,mp-762739,Li5Fe5O12,mp-762602,4.577441142499998,mp-1176882_Li
Li5Fe5O12,mp-771687,Li9Fe5O12,mp-764889,3.234364345000001,mp-764889_Li
Li6Fe7O15,mp-1177002,Li8Fe7O15,mp-767292,4.1036669600000035,mp-1177002_Li
V4CrCuO12,mp-771931,Li2V4CrCuO12,mp-779968,2.597148605000006,mp-771931_Li
Li2(FeO2)5,mp-762529,Li4(FeO2)5,mp-762455,4.062837679999994,mp-762427_Li
FeO2,mp-1062652,Li(FeO2)2,mp-764762,4.373614600000002,mp-1062652_Li
FeO2,mp-714904,LiFeO2,mp-851027,4.219683610000002,mvc-11993_Li
Li4Fe3Co3(NiO8)2,mp-764308,Li10Fe3Co3(NiO8)2,mp-774318,2.9197695916666695,mp-764308_Li
Li3Mn(CO3)4,mp-763604,Li5Mn(CO3)4,mp-765023,4.283369613750002,mp-763604_Li
FeO2,mp-25517,Li(FeO2)3,mp-762931,4.1271974049999915,mp-18782_Li
FeO2,mvc-12125,Li(FeO2)2,mp-770095,4.807860525000001,mvc-12125_Li
FeO2,mp-25519,Li(FeO2)2,mp-1178103,4.54513242,mp-1178103_Li
Mn(CO3)2,mp-762239,LiMn(CO3)2,mp-764944,4.199134149999997,mp-762239_Li
LiMn2(CO3)4,mp-763613,LiMn(CO3)2,mp-763614,4.369354585000002,mp-763612_Li
Ba2Ti11O24,mp-768357,Ba2LiTi11O24,mp-767384,2.407174279999969,mp-767384_Li
Ba4Li4Ti19O44,mp-762032,Ba4Li6Ti19O44,mp-767511,1.9285137099999807,mp-762032_Li
Li2Fe(CuO3)2,mp-849389,Li3Fe(CuO3)2,mp-770093,4.035525950000013,mp-770093_Li
Li4Fe2Cu3O10,mp-849416,Li5Fe2Cu3O10,mp-771522,3.9804249500000046,mp-771522_Li
Li2Fe2CuO6,mp-849448,Li3Fe2CuO6,mp-773288,3.9551924966666596,mp-773288_Li
Li8(FeO2)5,mp-764936,Li2FeO2,mp-774096,2.8253945900000113,mp-764936_Li
Li3(FeO2)4,mp-764718,LiFeO2,mp-771919,3.912871389999997,mp-764718_Li
Li(FeO2)2,mp-771571,Li5(FeO2)4,mp-780312,2.96954498,mp-1178106_Li
Mo3O8,mp-715479,LiMo3O8,mp-25584,3.859520464999994,mp-25580_Li
MoO2,mp-714883,Li11(MoO2)12,mp-1223041,2.414338358181816,mp-1080020_Li
MoO2,mp-510536,LiMoO2,mp-35899,1.6550186875000013,mp-35899_Li
TiMn9O20,mp-771265,Li5TiMn9O20,mp-778500,3.8427919200000065,mp-771265_Li
Li2(FeO2)3,mp-762575,LiFeO2,mp-774101,3.8576438150000065,mp-1178060_Li
Li3Fe7O12,mp-762465,Li4Fe7O12,mp-763675,5.224906960000004,mp-762465_Li
Fe5O8,mp-1225001,LiFe5O8,mp-33551,0.6892536399999947,mp-1225001_Li
Fe5O8,mp-543082,LiFe5O8,mp-31768,8.718342275000003,mp-31768_Li
Fe5O8,mp-1225007,LiFe5O8,mp-773317,-0.24467478000000617,mp-1225007_Li
TiMn3O8,mp-774302,Li2TiMn3O8,mp-775166,3.9430438812499964,mp-1177122_Li
TiMn2O6,mp-775831,Li3TiMn2O6,mp-762163,3.0451457733333362,mp-762163_Li
TiMn2O6,mp-1101349,Li2TiMn2O6,mp-776053,3.3423813549999983,mp-1101349_Li
LiTi2Mn3O10,mp-768002,Li3Ti2Mn3O10,mp-762872,3.301440114999996,mp-762811_Li
Ti5Mn3O16,mp-776807,Li4Ti5Mn3O16,mp-777417,3.561501282500008,mp-776807_Li
Ti3MnO8,mp-782664,Li2Ti3MnO8,mp-777480,3.526510372499996,mp-777480_Li
Li2FeF6,mp-777860,Li3FeF6,mp-776627,6.2385800783333405,mp-776627_Li
LiFeF6,mp-1222351,Li2FeF6,mp-776514,6.2831802250000015,mp-1222351_Li
V5CuO12,mp-777235,Li2V5CuO12,mp-776487,2.5994566849999976,mp-776487_Li
LiFeF4,mp-776881,Li2FeF4,mp-849493,3.223833744999998,mp-776881_Li
LiFeF4,mp-777477,Li2FeF4,mp-777018,3.523431387500002,mp-777018_Li
LiFeF4,mp-775777,Li2FeF4,mp-777005,2.177641159999998,mp-775777_Li
V3P6WO24,mp-775437,Li6V3P6WO24,mp-762664,2.844263689999996,mp-762664_Li
CoNi(PO4)2,mp-766719,Li2CoNi(PO4)2,mp-761996,4.584753505,mp-761996_Li
Ti(CoO3)2,mp-765912,Li3Ti(CoO3)2,mp-771220,3.5119427600000015,mp-765912_Li
TiCo3O8,mp-1101280,Li2TiCo3O8,mp-773179,4.015289750000006,mp-1101280_Li
Ti6Co3O16,mp-765900,Li3Ti6Co3O16,mp-773984,3.386664895000001,mp-765900_Li
LiLaNb4O12,mp-761971,Li4La3Nb12O36,mp-762374,2.069975470000037,mp-761971_Li
LiLa2Nb8O24,mp-1222446,LiLaNb4O12,mp-1222364,3.726720320000003,mp-1222364_Li
Li5La3Nb2O12,mp-761986,Li6La3Nb2O12,mp-778808,0.43433901250000906,mp-554747_Li
Li7Ni(O2F)2,mp-764953,Li8Ni(O2F)2,mp-765862,2.4180751300000103,mp-764953_Li
Li5CoNi9O20,mp-1120825,Li6CoNi9O20,mp-775263,3.754327714999993,mp-1120825_Li
Li2Co(NiO3)2,mp-761662,Li3Co(NiO3)2,mp-765694,3.5373707150000135,mp-761662_Li
Li4Co3(NiO4)3,mp-778575,Li2CoNiO4,mp-765798,3.220767085000006,mp-765798_Li
Co2NiO6,mp-765906,LiCo2NiO6,mp-774305,4.022196979999995,mp-1178201_Li
Co4NiO8,mp-773307,Li3Co4NiO8,mp-771085,3.513442176666667,mp-771085_Li
K2LiMn2O4,mp-762634,KLiMnO2,mp-770699,1.8427585399999962,mp-762634_Li
CoH8(CO5)2,mp-772431,Li2CoH8(CO5)2,mp-770604,3.8034947349999912,mp-770604_Li
Li7Ti12NbO30,mp-767146,Li9Ti12NbO30,mp-767490,2.0070159850000144,mp-767146_Li
Li4CoCu3(PO4)4,mp-761537,Li6CoCu3(PO4)4,mp-775260,2.800846745000006,mp-761537_Li
CoCu(PO4)2,mp-761614,Li2CoCu(PO4)2,mp-769707,4.123991317499991,mp-761614_Li
Li8Fe3Ni7O20,mp-762855,Li10Fe3Ni7O20,mp-771052,3.6221562749999996,mp-762855_Li
Li4Fe2Ni5O12,mp-762761,Li5Fe2Ni5O12,mp-771593,4.018574225000014,mp-762761_Li
Li2Fe(NiO3)2,mp-762917,Li3Fe(NiO3)2,mp-773709,3.712856390000004,mp-762917_Li
Co(SiO3)2,mvc-12012,LiCo(SiO3)2,mp-767356,4.806656155000004,mvc-11366_Li
Li5Co2(SiO5)2,mp-849671,Li3CoSiO5,mp-763492,4.636757545,mp-763492_Li
LiCo3(SiO4)2,mp-849520,Li2Co3(SiO4)2,mp-763462,3.722677633333324,mp-763462_Li
VCo3O8,mp-765821,Li2VCo3O8,mp-761729,3.962541127500001,mp-1101465_Li
LiV3(CoO6)2,mp-764446,Li3V3(CoO6)2,mp-776910,4.43831880000001,mp-764446_Li
V2CoO6,mp-778411,LiV2CoO6,mp-761801,3.3477385300000058,mp-761801_Li
Li3V3CoO8,mp-1177534,Li4V3CoO8,mp-771711,2.9865366600000036,mp-1177374_Li
FeNi3(PO4)4,mp-775077,Li4FeNi3(PO4)4,mp-767739,4.5541800975,mp-767739_Li
FeNi(PO4)2,mp-774104,Li2FeNi(PO4)2,mp-769706,4.1765361825,mp-769706_Li
LiCoSiO4,mp-763255,Li2CoSiO4,mp-763301,3.7729511349999973,mp-762851_Li
LiCoSiO4,mp-763240,Li2CoSiO4,mp-764956,3.6844679500000033,mp-1177727_Li
Li3Co2(SiO4)2,mp-767320,Li2CoSiO4,mp-764634,4.055953179999994,mp-1177720_Li
LiCoSiO4,mp-762722,Li2CoSiO4,mp-763309,3.8716422125000043,mp-1177712_Li
LiCoSiO4,mp-779191,Li2CoSiO4,mp-764957,3.617312547500004,mp-764957_Li
Li3Co2(SiO4)2,mp-779222,Li2CoSiO4,mp-763512,4.167187234999991,mp-763512_Li
LiCoSnO4,mp-761739,Li2CoSnO4,mp-771176,2.9058110599999956,mp-761739_Li
LiReO3,mp-8189,Li2ReO3,mp-556288,1.0959669050000023,mp-556288_Li
Li2MnV2O6,mp-762879,Li3MnV2O6,mp-773501,2.665993544999997,mp-762879_Li
Mn2V3O12,mp-850239,Li3Mn2V3O12,mp-775642,4.192947448333328,mp-765660_Li
Li4Mn3V5O16,mp-773187,Li10Mn3V5O16,mp-764265,1.7749852083333295,mp-764265_Li
Mn3V2O10,mp-772479,Li5Mn3V2O10,mp-771627,3.1065711759999988,mp-771627_Li
Mn3VO8,mp-771844,Li4Mn3VO8,mp-804062,3.1450672099999983,mp-771844_Li
Li2MgNi3O8,mp-771786,Li4MgNi3O8,mp-771730,3.6801598349999955,mp-771730_Li
Mg(NiO2)4,mp-771873,Li3Mg(NiO2)4,mp-771784,3.5503878466666667,mp-771784_Li
LiCeSn,mp-11830,Li2CeSn,mp-1185039,0.4005009600000001,mp-11830_Li
CrNi5(PO4)6,mp-772386,Li4CrNi5(PO4)6,mp-764438,4.250520212499998,mp-764438_Li
CrNi3(PO4)4,mp-774119,Li4CrNi3(PO4)4,mp-767198,4.144086857500005,mp-767198_Li
Cr3Ni(PO4)6,mp-774406,Li6Cr3Ni(PO4)6,mp-761533,4.529436249999998,mp-761533_Li
LiFe2(CO3)3,mp-763510,Li2Fe2(CO3)3,mp-761992,3.3550533999999934,mp-761992_Li
LiFeCO4,mp-762183,Li3Fe2(CO4)2,mp-765004,2.780188045000008,mp-761981_Li
Fe2C2O7,mp-763673,LiFe2C2O7,mp-762511,3.195909660000003,mp-762511_Li
LiFe2C2O7,mp-763471,Li2Fe2C2O7,mp-762003,2.971826550000008,mp-762003_Li
Fe2C2O7,mp-763596,Li2Fe2C2O7,mp-765116,2.97947309375,mp-763596_Li
LiFe2(CO3)4,mp-763371,LiFe(CO3)2,mp-763377,4.638565459999972,mp-763371_Li
Fe(CO3)2,mp-769642,LiFe(CO3)2,mp-768029,4.900794600000003,mp-768029_Li
Mn3V(PO4)6,mp-775468,Li6Mn3V(PO4)6,mp-1177001,3.974719813333342,mp-1177001_Li
Li4Mn2Cu3O10,mp-849495,Li5Mn2Cu3O10,mp-771451,3.914643799999998,mp-771451_Li
LiMn5(CuO6)2,mp-767348,Li2Mn5(CuO6)2,mp-849474,3.351493475000017,mp-767348_Li
Cr3Fe(PO4)6,mp-775201,Li6Cr3Fe(PO4)6,mp-770489,4.413634844999995,mp-770489_Li
Li3CuF6,mp-760255,Li5CuF6,mp-760782,3.4884111416666643,mp-760255_Li
Li2CuF6,mp-759169,Li3CuF6,mp-759234,6.015325782499998,mp-759169_Li
Li3MnV(PO4)3,mp-774297,Li4MnV(PO4)3,mp-770573,3.385999935000006,mp-770573_Li
Li2MnV(PO4)3,mp-770169,Li3MnV(PO4)3,mp-778788,3.745936195000018,mp-1177909_Li
Li3V3P8O29,mp-1177582,Li4V3P8O29,mp-1177550,4.72495924999996,mp-1176823_Li
Fe23O32,mp-776135,LiFe23O32,mp-773719,12.156333869999946,mp-773719_Li
Fe3O4,mp-1181340,LiFe3O4,mp-1176726,3.053996779999996,mp-1097797_Li
LaTi2O6,mp-1222737,LiLaTi2O6,mp-1222315,3.6858810149999974,mp-1222315_Li
LiLa5Ti8O24,mp-768320,Li3La5Ti8O24,mp-1177671,0.9226044450000237,mp-1177671_Li
La3Ti4O12,mp-754804,LiLa3Ti4O12,mp-752433,1.1579086600000088,mp-752433_Li
La4Ti3O12,mp-770474,LiLa4Ti3O12,mp-756861,2.304720889999975,mp-756861_Li
Li6FeCo3(PO4)6,mp-771373,Li7FeCo3(PO4)6,mp-780179,3.0099734499999946,mp-771373_Li
FeCo3(PO4)4,mp-772363,Li4FeCo3(PO4)4,mp-863882,4.086845487499991,mp-772363_Li
Li6Fe3Co(PO4)6,mp-761442,Li7Fe3Co(PO4)6,mp-775102,3.622577589999968,mp-761442_Li
Li4Cr2C4SO16,mp-771912,Li9Cr4C8(SO16)2,mp-776706,2.210783809999986,mp-1177627_Li
Fe3Co(PO4)4,mp-775516,Li4Fe3Co(PO4)4,mp-762290,3.6731455425,mp-762290_Li
LiCrCSO7,mp-773160,Li2CrCSO7,mp-770067,2.4224442800000126,mp-770067_Li
Li4MnF8,mp-766801,Li5MnF8,mp-1177082,4.574910379999997,mp-1177082_Li
Li4MnF8,mp-765258,Li5MnF8,mp-766802,5.190409319999992,mp-764758_Li
Li3MnF7,mp-764645,Li4MnF7,mp-767161,4.637831010000005,mp-764645_Li
Li3MnF7,mp-765198,Li4MnF7,mp-763783,4.495627870000005,mp-763783_Li
Li2MnF6,mp-765003,Li3MnF6,mp-763801,4.536227865000006,mp-558228_Li
Li2MnF6,mp-766903,Li3MnF6,mp-764288,4.589949605000006,mp-764288_Li
Li2MnF6,mp-777332,Li3MnF6,mp-779169,4.306481015000001,mp-777332_Li
Li2MnF6,mp-764430,Li3MnF6,mp-763430,3.864587550000001,mp-763430_Li
LiMn2F9,mp-766806,Li3Mn2F9,mp-767205,4.968621062499993,mp-764306_Li
Li2MnF5,mp-767572,Li3MnF5,mp-763332,3.7141990375,mp-763332_Li
LiMnF5,mp-767597,Li2MnF5,mp-766942,4.851453295000004,mp-763014_Li
LiMnF5,mp-766918,Li2MnF5,mp-556229,5.242283220000003,mp-556229_Li
LiMn2F7,mp-765248,Li2Mn2F7,mp-764794,4.5912252212499975,mp-764794_Li
Mn2F7,mp-765941,LiMn2F7,mp-766857,5.581675789999997,mp-764468_Li
Mn2F7,mp-765268,LiMn2F7,mp-765204,5.463088480000001,mp-763794_Li
Mn2F7,mp-765923,LiMn2F7,mp-766853,5.501666400000003,mp-765923_Li
Mn2F7,mp-765269,LiMn2F7,mp-765266,5.4610194425000005,mp-1177927_Li
Mn3F10,mp-765801,LiMn3F10,mp-767065,5.886244549999992,mp-765801_Li
LiMnF4,mp-777321,Li2MnF4,mp-778554,4.06594632,mp-1177903_Li
MnF4,mp-765921,LiMnF4,mp-558059,5.957615814999995,mp-1177921_Li
LiMnF4,mp-1176622,Li2MnF4,mp-763422,4.137925559999998,mp-1176622_Li
MnF4,mp-765253,LiMnF4,mp-764361,5.8542722599999975,mp-764280_Li
LiMnF4,mp-766860,Li2MnF4,mp-763349,4.077132664999999,mp-763349_Li
MnF4,mp-561659,LiMnF4,mp-1176639,5.667947847499994,mp-1176639_Li
MnF4,mvc-2979,LiMnF4,mp-764810,6.927182784999994,mvc-2979_Li
Mn3F8,mp-765332,Li2Mn3F8,mp-763793,4.267719324999993,mp-763793_Li
Mn7F18,mp-765911,Li2Mn7F18,mp-767246,3.9310495900000055,mp-765911_Li
Mn2F5,mp-765924,LiMn2F5,mp-764431,4.306837015000005,mp-764431_Li
Mn2F5,mp-766778,LiMn2F5,mp-764317,4.337173780000006,mp-764317_Li
Mn7F16,mp-868279,Li2Mn7F16,mp-767189,3.809568105000001,mp-767189_Li
MnF3,mp-556560,LiMnF3,mp-762903,4.040647738333332,mp-556560_Li
MnF3,mp-766789,LiMnF3,mp-778591,4.2164294533333315,mp-766789_Li
MnF3,mp-765939,LiMn2F6,mp-763784,4.566059319999999,mp-763784_Li
MnF3,mp-765931,LiMn2F6,mp-767304,4.60901623,mp-1176433_Li
MnF3,mp-765234,Li3Mn5F15,mp-763820,4.0833931149999945,mp-763820_Li
Li2Mn(FeO3)2,mp-762835,Li3Mn(FeO3)2,mp-773292,3.1220103966666577,mp-762835_Li
Li2MnFe3O8,mp-768068,Li3MnFe3O8,mp-771462,4.615784020000012,mp-1177588_Li
Li2MnFe3O8,mp-770757,Li3MnFe3O8,mp-765758,3.5479798899999984,mp-765758_Li
Li2Mn3(FeO4)3,mp-767665,Li4Mn3(FeO4)3,mp-1177469,3.7712862700000125,mp-1177469_Li
LiMnFeO4,mp-765828,Li2MnFeO4,mp-1177898,2.735218164999997,mp-1177898_Li
Li3Mn3(FeO5)2,mp-767669,Li5Mn3(FeO5)2,mp-763788,3.2461193900000094,mp-763788_Li
Mn5Fe3O16,mp-773198,Li4Mn5Fe3O16,mp-772481,4.196395110000003,mp-765033_Li
Mn2FeO6,mp-761368,Li3Mn4(FeO6)2,mp-769530,4.532558443333343,mp-761368_Li
Mn2FeO6,mp-775033,Li2Mn2FeO6,mp-763799,3.806033516666664,mp-763799_Li
Mn2FeO6,mp-767120,Li2Mn2FeO6,mp-774086,3.567516029999998,mp-767120_Li
Mn7Fe3O20,mp-777317,Li5Mn7Fe3O20,mp-779755,4.441763173999993,mp-777317_Li
Li2Mn5(FeO6)2,mp-762813,Li5Mn5(FeO6)2,mp-765929,3.0549188266666696,mp-762813_Li
Mn3FeO8,mp-1176616,Li3Mn3FeO8,mp-863869,3.437501980000002,mp-1176616_Li
Mn3FeO8,mp-771261,Li2Mn3FeO8,mp-777396,4.380335783750004,mp-771261_Li
Mn3FeO8,mp-773305,Li2Mn3FeO8,mp-773283,4.241679429999996,mp-773283_Li
Mn3FeO8,mp-773229,Li2Mn3FeO8,mp-770175,3.9151725974999945,mp-763959_Li
Mn13Fe3O32,mp-771188,Li8Mn13Fe3O32,mp-771651,4.233769180000001,mp-771188_Li
Mn5FeO12,mp-773300,Li4Mn5FeO12,mp-772699,3.294677399999995,mp-766742_Li
Mn5FeO12,mp-777021,Li3Mn5FeO12,mp-775538,4.206598533333329,mp-775538_Li
Mn4FeO8,mp-773256,Li3Mn4FeO8,mp-769811,3.281644716666671,mp-769811_Li
LiV(TeO4)3,mp-764954,Li4V(TeO4)3,mp-771275,3.359426016666665,mp-764954_Li
LiV(TeO4)3,mp-766113,Li4V(TeO4)3,mp-779999,3.601043959999999,mp-766113_Li
CoF3,mp-1178425,LiCoF3,mp-764370,4.508151973333332,mp-1178425_Li
MgCr3Se2(SO6)4,mp-769544,LiMgCr3Se2(SO6)4,mp-769552,4.740833909999997,mp-769544_Li
MgCr3Se3(SO8)3,mp-773999,Li2MgCr3Se3(SO8)3,mp-773983,3.6857144499999968,mp-773983_Li
Fe3TeO8,mp-1178313,Li2Fe3TeO8,mp-775742,4.973785695000002,mp-1178313_Li
Li3Fe3TeO8,mp-772334,Li4Fe3TeO8,mp-1177468,2.1361916599999993,mp-1177468_Li
Li3CrNi3O8,mp-851026,Li4CrNi3O8,mp-771459,3.5050143299999994,mp-771459_Li
Li4Cr2Ni5O12,mp-780901,Li5Cr2Ni5O12,mp-774237,3.8497339699999933,mp-774237_Li
Cr3(NiO6)2,mp-776703,Li3Cr3(NiO6)2,mp-774301,4.096089294166665,mp-774301_Li
LiCrNiO4,mp-770245,Li2CrNiO4,mp-762507,3.4797327450000046,mp-762507_Li
Li2Cr2NiO6,mp-853219,Li3Cr2NiO6,mp-771842,3.930169310000001,mp-771842_Li
Mn3Fe3(TeO8)2,mp-775968,Li4Mn3Fe3(TeO8)2,mp-761586,3.539935532500001,mp-761586_Li
Li2CrF6,mp-555112,Li3CrF6,mp-769881,4.615875909999998,mp-555112_Li
CrF4,mp-704123,LiCrF4,mp-763488,5.316766338749998,mp-704123_Li
CrF4,mp-1189797,Li2CrF4,mp-764423,3.8648097687499976,mp-1189797_Li
Li3Cr3NiO8,mp-770227,Li4Cr3NiO8,mp-769743,3.7235768874999926,mp-769743_Li
Li3Cr3NiO8,mp-770877,Li4Cr3NiO8,mp-769902,3.533710269999991,mp-769902_Li
Li2Cr3NiO8,mp-1178044,Li5Cr3NiO8,mp-764140,2.8081259666666702,mp-1178044_Li
Li2Cr3NiO8,mp-773779,Li5Cr3NiO8,mp-764311,2.833678166666663,mp-764311_Li
Rb2SbCl6,mp-1207160,Rb2LiSbCl6,mp-1110680,3.064696750000001,mp-1110680_Li
V2P4H3O16,mp-771427,Li4V2P4H3O16,mp-765418,3.6977775149999963,mp-765418_Li
LiMn2(BO3)2,mp-778827,Li3Mn4(BO3)4,mp-779299,3.29927450999998,mp-1177109_Li
LiMn2(BO3)2,mp-781074,Li5Mn8(BO3)8,mp-780112,3.413809690000027,mp-775182_Li
LiMn4(BO3)4,mp-850920,LiMn2(BO3)2,mp-780334,3.508646244999999,mp-1176667_Li
LiMn2(BO3)2,mp-849990,Li3Mn4(BO3)4,mp-778832,3.4061037150000057,mp-777508_Li
LiMn3(BO3)3,mp-850395,LiMn2(BO3)2,mp-850077,3.5970480999999705,mp-850077_Li
LiMn2(BO3)2,mp-778333,Li3Mn4(BO3)4,mp-778867,3.2455612733333274,mp-777662_Li
LiMn2(BO3)2,mp-850522,Li3Mn4(BO3)4,mp-1177630,3.3834244833333624,mp-1177630_Li
LiMn2(BO3)2,mp-778403,Li3Mn4(BO3)4,mp-781619,3.34092975000002,mp-778403_Li
LiMn2(BO3)2,mp-850248,LiMnBO3,mp-850971,3.442544625000002,mp-1178107_Li
Li5Mn8(BO3)8,mp-777243,Li3Mn4(BO3)4,mp-778856,3.4668872299999745,mp-777243_Li
Li2Mn3(BO3)3,mp-849410,Li5Mn6(BO3)6,mp-850242,3.9134924866666996,mp-1177918_Li
LiMn3(BO3)3,mp-780524,Li2Mn3(BO3)3,mp-781502,3.442512974999962,mp-780199_Li
LiMn3(BO3)3,mp-777092,Li2Mn3(BO3)3,mp-780102,3.419916745000014,mp-777092_Li
Mn3CrO8,mp-773946,Li2Mn3CrO8,mp-775679,4.251352438749995,mp-773946_Li
Mn3CrO8,mp-770001,LiMn3CrO8,mp-773299,4.763960330000009,mp-770001_Li
Mn13Cr3O32,mp-1176542,Li8Mn13Cr3O32,mp-777732,4.174194630000001,mp-1176542_Li
Mn4CrO8,mp-773294,Li3Mn4CrO8,mp-771116,2.8388695533333297,mp-771116_Li
SbWO7,mp-1219467,LiSbWO7,mp-1222410,5.42510855000001,mp-1219467_Li
Mn15CrO32,mp-771190,Li8Mn15CrO32,mp-770529,3.90842708875,mp-770529_Li
Li4Ti2Mn3Ni3O16,mp-767719,Li10Ti2Mn3Ni3O16,mp-777713,2.46475713,mp-767719_Li
LiTi(PO3)5,mp-684059,Li2Ti(PO3)5,mp-684066,3.766661765000014,mp-684059_Li
TiP2O7,mp-26630,LiTiP2O7,mp-26629,1.9323306799999977,mp-26629_Li
TiP2O7,mp-761010,LiTiP2O7,mp-758218,1.4685863249999946,mp-758218_Li
TiP2O7,mp-761041,LiTiP2O7,mp-762355,1.5820983849999994,mp-761041_Li
Ti(PO3)4,mp-766396,LiTi(PO3)4,mp-765102,2.6829751600000176,mp-765102_Li
Ti(PO3)4,mp-540258,LiTi(PO3)4,mp-26409,3.2174447800000268,mp-26409_Li
Ti(PO3)4,mp-752705,LiTi(PO3)4,mp-1176592,2.9122139600000074,mp-1176592_Li
Ti(PO3)4,mp-26114,LiTi(PO3)4,mp-26113,2.929544215000026,mp-26113_Li
Ti2P2O9,mp-1044823,LiTi2P2O9,mp-1013762,2.6325257424999986,mp-1013762_Li
Ti3P3O13,mp-1041196,LiTi3P3O13,mp-1012865,2.0336010350000087,mp-1012865_Li
InBi,mp-1001833,Li2InBi,mp-1096733,-1.8523207099999999,mp-1001833_Li
TiPO4,mp-25435,LiTiPO4,mp-504106,0.8491756025000021,mp-25435_Li
VFeP2(HO5)2,mp-765969,LiVFeP2(HO5)2,mp-765318,4.581834850000012,mp-1177767_Li
LiTi2(PO4)3,mp-25840,Li2Ti2(PO4)3,mp-1197890,2.1386805999999914,mp-1177524_Li
Li2Ti(BO3)2,mp-759926,Li3Ti(BO3)2,mp-770194,1.143725762499988,mp-759926_Li
LiTi2(PO4)3,mp-18640,Li3Ti2(PO4)3,mp-776625,1.5376861249999982,mp-1177523_Li
MnVP2(O4F)2,mp-777435,LiMnVP2(O4F)2,mp-778336,4.3687011200000025,mp-1177877_Li
Na2LiTi3Al(PO4)6,mp-769074,Na2Li4Ti3Al(PO4)6,mp-769069,1.0076040666666728,mp-769069_Li
Li3VAs2O9,mp-1177474,Li4VAs2O9,mp-1177164,3.7135890574999926,mp-1177164_Li
Co2(CO3)3,mp-997509,LiCo2(CO3)3,mp-763537,3.855470514999984,mp-763157_Li
LiCoCO4,mp-763390,Li2CoCO4,mp-763280,3.3873626749999963,mp-763280_Li
Co(CO3)2,mp-762909,LiCo2(CO3)4,mp-763593,4.680373379999969,mp-1178046_Li
LiCo(CO3)2,mp-764998,Li3Co2(CO3)4,mp-767064,4.823064679999993,mp-762394_Li
LiCo2(CO3)4,mp-762937,LiCo(CO3)2,mp-762283,4.698723414999995,mp-762283_Li
Co2C2O7,mp-1178537,LiCo2C2O7,mp-763600,3.8463977900000166,mp-1178537_Li
Co2C2O7,mp-763630,LiCo2C2O7,mp-763620,4.432258249999995,mp-763620_Li
Li15Bi4(PdO10)2,mp-25257,Li8Bi2PdO10,mp-560555,3.6734547199999716,mp-25257_Li
Bi(PdO2)2,mp-25201,LiBi(PdO2)2,mp-559893,4.1385857999999995,mp-25201_Li
SrLiLa15(CoO8)4,mp-767646,SrLi4La15(CoO8)4,mp-767969,3.640027693333342,mp-767646_Li
Li2CuAsCO7,mp-770477,Li3CuAsCO7,mp-768589,3.625515325,mp-768589_Li
LuSn2,mp-1072259,LiLuSn2,mp-1078650,-0.21798226500000029,mp-1072259_Li
MnV4CuO12,mp-771461,Li2MnV4CuO12,mp-775648,2.7775845199999956,mp-771461_Li
Li3Mn2Fe(BO3)4,mp-767643,Li5Mn2Fe(BO3)4,mp-1177105,2.9573898825000007,mp-1177105_Li
VCr3(PO4)6,mp-774402,Li6VCr3(PO4)6,mp-1176888,4.053127433333339,mp-1176888_Li
V3Cr(PO4)6,mp-775008,Li6V3Cr(PO4)6,mp-761800,3.473514353333329,mp-761800_Li
VCr(P2O7)2,mp-767779,LiVCr(P2O7)2,mp-767608,4.461315640000015,mp-765117_Li
V2Cr(PO4)3,mp-1101233,Li2V2Cr(PO4)3,mp-1177840,2.5907160274999845,mp-1101233_Li
Li6CuO4,mp-752512,Li7CuO4,mp-780217,1.6244584200000014,mp-752512_Li
CuO,mp-1120722,Li(CuO)3,mp-1147702,4.075329030000001,mp-1120722_Li
CuO,mp-25229,Li3(CuO)4,mp-753081,3.813179926666665,mp-25229_Li
CuO,mp-510752,Li(CuO)2,mp-18162,3.012968545000001,mp-18162_Li
CuO,mp-510751,Li(CuO)2,mp-553966,3.0844239425000004,mp-510751_Li
CuO2,mp-614565,LiCuO2,mp-9158,4.576077789999999,mp-614565_Li
CuO2,mp-25378,LiCuO2,mp-25372,3.911657729999999,mp-25372_Li
CuO2,mp-504100,Li(CuO2)2,mp-25385,4.515675204999999,mp-25385_Li
LiCuO2,mp-773044,Li4(CuO2)3,mp-758475,2.968585270000004,mp-1222709_Li
Li3(CuO2)2,mp-25317,Li2CuO2,mp-4711,2.7268144199999944,mp-25317_Li
